file,candidate_source,note_index,pitch,ioi_from_prev_ticks,ioi_from_prev_sec,velocity,duration_ticks,duration_sec,onset_tick,onset_sec,next_ioi_ticks,next_ioi_sec,pedal1,pedal1_sample_tick,pedal1_sample_time_sec,pedal2,pedal2_sample_tick,pedal2_sample_time_sec,pedal3,pedal3_sample_tick,pedal3_sample_time_sec,pedal4,pedal4_sample_tick,pedal4_sample_time_sec,relative_path,composer,title,folder
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,455,64,5,0.005,72,1124,1.124,86909,86.909,372,0.372,127,86909.0,86.909,65,87002.0,87.002,127,87095.0,87.095,127,87188.0,87.188,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,456,57,372,0.372,73,203,0.203,87281,87.281,125,0.125,127,87281.0,87.281,127,87312.25,87.31225,127,87343.5,87.3435,127,87374.75,87.37475,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,457,55,125,0.125,76,170,0.17,87406,87.406,150,0.15,127,87406.0,87.406,127,87443.5,87.4435,127,87481.0,87.481,127,87518.5,87.5185,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,458,81,150,0.15,82,669,0.669,87556,87.556,6,0.006,127,87556.0,87.556,127,87557.5,87.5575,127,87559.0,87.559,127,87560.5,87.5605,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,459,53,6,0.006,77,796,0.796,87562,87.562,3,0.003,127,87562.0,87.562,127,87562.75,87.56275,127,87563.5,87.5635,127,87564.25,87.56425,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,460,73,3,0.003,70,415,0.415,87565,87.565,319,0.319,127,87565.0,87.565,44,87644.75,87.64475,65,87724.5,87.7245,127,87804.25,87.80425,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,461,65,319,0.319,74,162,0.162,87884,87.884,297,0.297,127,87884.0,87.884,127,87958.25,87.95825,127,88032.5,88.0325,127,88106.75,88.10675,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,462,58,297,0.297,73,345,0.345,88181,88.181,0,0.0,127,88181.0,88.181,127,88181.0,88.181,127,88181.0,88.181,127,88181.0,88.181,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,463,79,0,0.0,82,380,0.38,88181,88.181,4,0.004,127,88181.0,88.181,127,88182.0,88.182,127,88183.0,88.183,127,88184.0,88.184,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,464,64,4,0.004,73,249,0.249,88185,88.185,18,0.018,127,88185.0,88.185,127,88189.5,88.1895,95,88194.0,88.194,95,88198.5,88.1985,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,465,74,18,0.018,62,42,0.042,88203,88.203,296,0.296,95,88203.0,88.203,38,88277.0,88.277,104,88351.0,88.351,127,88425.0,88.425,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,466,62,296,0.296,63,40,0.04,88499,88.499,0,0.0,127,88499.0,88.499,127,88499.0,88.499,127,88499.0,88.499,127,88499.0,88.499,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,467,77,0,0.0,76,347,0.347,88499,88.499,290,0.29,127,88499.0,88.499,127,88571.5,88.5715,127,88644.0,88.644,127,88716.5,88.7165,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,468,52,290,0.29,78,905,0.905,88789,88.789,7,0.007,127,88789.0,88.789,127,88790.75,88.79075,127,88792.5,88.7925,127,88794.25,88.79425,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,469,79,7,0.007,82,349,0.349,88796,88.796,1,0.001,127,88796.0,88.796,127,88796.25,88.79625,127,88796.5,88.7965,127,88796.75,88.79675,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,470,61,1,0.001,80,909,0.909,88797,88.797,9,0.009,127,88797.0,88.797,127,88799.25,88.79925,127,88801.5,88.8015,127,88803.75,88.80375,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,471,76,9,0.009,68,336,0.336,88806,88.806,298,0.298,127,88806.0,88.806,56,88880.5,88.8805,45,88955.0,88.955,78,89029.5,89.0295,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,472,77,298,0.298,77,371,0.371,89104,89.104,311,0.311,115,89104.0,89.104,127,89181.75,89.18175,127,89259.5,89.2595,127,89337.25,89.33725,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,473,79,311,0.311,84,637,0.637,89415,89.415,4,0.004,127,89415.0,89.415,127,89416.0,89.416,127,89417.0,89.417,127,89418.0,89.418,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,474,57,4,0.004,82,956,0.956,89419,89.419,8,0.008,127,89419.0,89.419,127,89421.0,89.421,127,89423.0,89.423,127,89425.0,89.425,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,475,73,8,0.008,67,354,0.354,89427,89.427,318,0.318,127,89427.0,89.427,127,89506.5,89.5065,40,89586.0,89.586,0,89665.5,89.6655,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,476,76,318,0.318,74,303,0.303,89745,89.745,271,0.271,31,89745.0,89.745,56,89812.75,89.81275,63,89880.5,89.8805,63,89948.25,89.94825,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,477,77,271,0.271,73,296,0.296,90016,90.016,19,0.019,64,90016.0,90.016,64,90020.75,90.02075,64,90025.5,90.0255,64,90030.25,90.03025,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,478,74,19,0.019,48,370,0.37,90035,90.035,271,0.271,65,90035.0,90.035,71,90102.75,90.10275,75,90170.5,90.1705,85,90238.25,90.23825,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,479,79,271,0.271,82,135,0.135,90306,90.306,25,0.025,93,90306.0,90.306,93,90312.25,90.31225,93,90318.5,90.3185,96,90324.75,90.32475,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,480,58,25,0.025,63,303,0.303,90331,90.331,273,0.273,96,90331.0,90.331,104,90399.25,90.39925,104,90467.5,90.4675,104,90535.75,90.53575,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,481,57,273,0.273,60,426,0.426,90604,90.604,21,0.021,85,90604.0,90.604,85,90609.25,90.60925,85,90614.5,90.6145,71,90619.75,90.61975,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,482,81,21,0.021,68,83,0.083,90625,90.625,61,0.061,71,90625.0,90.625,58,90640.25,90.64025,51,90655.5,90.6555,51,90670.75,90.67075,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,483,76,61,0.061,16,115,0.115,90686,90.686,47,0.047,59,90686.0,90.686,66,90697.75,90.69775,66,90709.5,90.7095,73,90721.25,90.72125,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,484,79,47,0.047,57,59,0.059,90733,90.733,74,0.074,73,90733.0,90.733,82,90751.5,90.7515,89,90770.0,90.77,92,90788.5,90.7885,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,485,81,74,0.074,72,127,0.127,90807,90.807,89,0.089,93,90807.0,90.807,93,90829.25,90.82925,92,90851.5,90.8515,92,90873.75,90.87375,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,486,79,89,0.089,76,91,0.091,90896,90.896,27,0.027,92,90896.0,90.896,92,90902.75,90.90275,92,90909.5,90.9095,92,90916.25,90.91625,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,487,55,27,0.027,66,410,0.41,90923,90.923,67,0.067,92,90923.0,90.923,92,90939.75,90.93975,92,90956.5,90.9565,92,90973.25,90.97325,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,488,77,67,0.067,71,105,0.105,90990,90.99,96,0.096,92,90990.0,90.99,91,91014.0,91.014,90,91038.0,91.038,90,91062.0,91.062,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,489,79,96,0.096,74,85,0.085,91086,91.086,128,0.128,89,91086.0,91.086,89,91118.0,91.118,89,91150.0,91.15,87,91182.0,91.182,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,490,81,128,0.128,83,688,0.688,91214,91.214,13,0.013,84,91214.0,91.214,84,91217.25,91.21725,84,91220.5,91.2205,84,91223.75,91.22375,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,491,69,13,0.013,62,1250,1.25,91227,91.227,15,0.015,84,91227.0,91.227,81,91230.75,91.23075,81,91234.5,91.2345,81,91238.25,91.23825,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,492,53,15,0.015,64,343,0.343,91242,91.242,275,0.275,81,91242.0,91.242,73,91310.75,91.31075,57,91379.5,91.3795,51,91448.25,91.44825,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,493,73,275,0.275,75,668,0.668,91517,91.517,4,0.004,44,91517.0,91.517,44,91518.0,91.518,44,91519.0,91.519,44,91520.0,91.52,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,494,52,4,0.004,66,486,0.486,91521,91.521,338,0.338,44,91521.0,91.521,43,91605.5,91.6055,43,91690.0,91.69,42,91774.5,91.7745,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,495,57,338,0.338,87,752,0.752,91859,91.859,3,0.003,42,91859.0,91.859,42,91859.75,91.85975,42,91860.5,91.8605,42,91861.25,91.86125,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,496,74,3,0.003,71,336,0.336,91862,91.862,20,0.02,42,91862.0,91.862,42,91867.0,91.867,42,91872.0,91.872,42,91877.0,91.877,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,497,53,20,0.02,61,279,0.279,91882,91.882,302,0.302,42,91882.0,91.882,42,91957.5,91.9575,41,92033.0,92.033,38,92108.5,92.1085,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,498,50,302,0.302,62,420,0.42,92184,92.184,11,0.011,32,92184.0,92.184,32,92186.75,92.18675,32,92189.5,92.1895,0,92192.25,92.19225,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,499,79,11,0.011,70,435,0.435,92195,92.195,352,0.352,0,92195.0,92.195,0,92283.0,92.283,0,92371.0,92.371,0,92459.0,92.459,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,500,77,352,0.352,73,252,0.252,92547,92.547,9,0.009,0,92547.0,92.547,0,92549.25,92.54925,0,92551.5,92.5515,0,92553.75,92.55375,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,501,59,9,0.009,80,362,0.362,92556,92.556,6,0.006,0,92556.0,92.556,0,92557.5,92.5575,0,92559.0,92.559,0,92560.5,92.5605,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,502,55,6,0.006,72,865,0.865,92562,92.562,271,0.271,0,92562.0,92.562,0,92629.75,92.62975,46,92697.5,92.6975,80,92765.25,92.76525,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,503,76,271,0.271,68,84,0.084,92833,92.833,125,0.125,127,92833.0,92.833,127,92864.25,92.86425,127,92895.5,92.8955,127,92926.75,92.92675,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,504,77,125,0.125,56,52,0.052,92958,92.958,94,0.094,127,92958.0,92.958,127,92981.5,92.9815,127,93005.0,93.005,127,93028.5,93.0285,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,505,76,94,0.094,62,50,0.05,93052,93.052,83,0.083,127,93052.0,93.052,127,93072.75,93.07275,127,93093.5,93.0935,127,93114.25,93.11425,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,506,77,83,0.083,61,46,0.046,93135,93.135,75,0.075,127,93135.0,93.135,127,93153.75,93.15375,127,93172.5,93.1725,127,93191.25,93.19125,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,507,76,75,0.075,63,54,0.054,93210,93.21,66,0.066,127,93210.0,93.21,127,93226.5,93.2265,127,93243.0,93.243,127,93259.5,93.2595,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,508,77,66,0.066,65,111,0.111,93276,93.276,74,0.074,127,93276.0,93.276,127,93294.5,93.2945,127,93313.0,93.313,127,93331.5,93.3315,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,509,76,74,0.074,78,477,0.477,93350,93.35,3,0.003,127,93350.0,93.35,127,93350.75,93.35075,127,93351.5,93.3515,127,93352.25,93.35225,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,510,64,3,0.003,81,470,0.47,93353,93.353,5,0.005,127,93353.0,93.353,127,93354.25,93.35425,127,93355.5,93.3555,127,93356.75,93.35675,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,511,57,5,0.005,69,454,0.454,93358,93.358,8,0.008,127,93358.0,93.358,127,93360.0,93.36,127,93362.0,93.362,127,93364.0,93.364,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,512,61,8,0.008,75,463,0.463,93366,93.366,460,0.46,127,93366.0,93.366,0,93481.0,93.481,60,93596.0,93.596,127,93711.0,93.711,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,513,74,460,0.46,88,395,0.395,93826,93.826,569,0.569,127,93826.0,93.826,127,93968.25,93.96825,127,94110.5,94.1105,127,94252.75,94.25275,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,514,66,569,0.569,80,921,0.921,94395,94.395,1,0.001,127,94395.0,94.395,127,94395.25,94.39525,127,94395.5,94.3955,127,94395.75,94.39575,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,515,74,1,0.001,77,1583,1.583,94396,94.396,4,0.004,127,94396.0,94.396,127,94397.0,94.397,127,94398.0,94.398,127,94399.0,94.399,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,516,62,4,0.004,62,1107,1.107,94400,94.4,2,0.002,127,94400.0,94.4,127,94400.5,94.4005,127,94401.0,94.401,127,94401.5,94.4015,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,517,50,2,0.002,59,3064,3.064,94402,94.402,835,0.835,127,94402.0,94.402,67,94610.75,94.61075,0,94819.5,94.8195,30,95028.25,95.02825,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,518,67,835,0.835,76,730,0.73,95237,95.237,340,0.34,52,95237.0,95.237,76,95322.0,95.322,111,95407.0,95.407,127,95492.0,95.492,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,519,64,340,0.34,53,196,0.196,95577,95.577,109,0.109,127,95577.0,95.577,127,95604.25,95.60425,127,95631.5,95.6315,127,95658.75,95.65875,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,520,62,109,0.109,64,271,0.271,95686,95.686,159,0.159,127,95686.0,95.686,127,95725.75,95.72575,127,95765.5,95.7655,127,95805.25,95.80525,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
